case,year,month,product,sector,n_cells,hfr_mean,hsc_mean,hfi_mean
A,2016,7,CryoTEMPO_CS2,Western_Pacific,472,0.08345736563205719,0.03588778153061867,0.11934515088796616
A,2016,7,CryoTEMPO_CS2,Ross,1057,0.054510537534952164,0.04932520166039467,0.10383572429418564
A,2016,7,CryoTEMPO_CS2,Amundsen_Bellingshausen,647,0.07113867998123169,0.051592178642749786,0.12273085117340088
B,2016,7,CryoTEMPO_CS2,Western_Weddell,490,0.0865282192826271,0.07785672694444656,0.16438496112823486
B,2016,7,CryoTEMPO_CS2,Eastern_Weddell,1495,0.04530152678489685,0.043920524418354034,0.08922205865383148
B,2016,7,CryoTEMPO_CS2,Indian,698,0.039108626544475555,0.027939435094594955,0.06704805791378021
B,2016,7,CryoTEMPO_CS2,Western_Pacific,472,0.08345736563205719,0.03251127153635025,0.11596862226724625
B,2016,7,CryoTEMPO_CS2,Ross,1057,0.054510537534952164,0.04468442499637604,0.0991949588060379
B,2016,7,CryoTEMPO_CS2,Amundsen_Bellingshausen,647,0.07113867998123169,0.04673811420798302,0.11787679046392441
C,2016,7,CryoTEMPO_CS2,Western_Weddell,490,0.0865282192826271,0.08593971282243729,0.1724679172039032
C,2016,7,CryoTEMPO_CS2,Eastern_Weddell,1495,0.04530152678489685,0.04844987019896507,0.09375140815973282
C,2016,7,CryoTEMPO_CS2,Indian,698,0.039108626544475555,0.030741684138774872,0.06985031068325043
C,2016,7,CryoTEMPO_CS2,Western_Pacific,472,0.08345736563205719,0.0358903668820858,0.1193477213382721
C,2016,7,CryoTEMPO_CS2,Ross,1057,0.054510537534952164,0.04938902705907822,0.10389956086874008
C,2016,7,CryoTEMPO_CS2,Amundsen_Bellingshausen,647,0.07113867998123169,0.05144139751791954,0.12258006632328033
D,2016,7,CryoTEMPO_CS2,Western_Weddell,490,0.0865282192826271,0.07785404473543167,0.16438226401805878
D,2016,7,CryoTEMPO_CS2,Eastern_Weddell,1495,0.04530152678489685,0.04389145225286484,0.08919297903776169
D,2016,7,CryoTEMPO_CS2,Indian,698,0.039108626544475555,0.027849342674016953,0.0669579729437828
D,2016,7,CryoTEMPO_CS2,Western_Pacific,472,0.08345736563205719,0.032513611018657684,0.11597096920013428
D,2016,7,CryoTEMPO_CS2,Ross,1057,0.054510537534952164,0.04474224895238876,0.09925277531147003
D,2016,7,CryoTEMPO_CS2,Amundsen_Bellingshausen,647,0.07113867998123169,0.04660152271389961,0.1177401915192604
A,2016,8,CCI_CS2,Western_Weddell,532,0.11515979468822479,0.07321000844240189,0.18836981058120728
A,2016,8,CCI_CS2,Eastern_Weddell,1600,0.06561708450317383,0.04643302410840988,0.1120501160621643
A,2016,8,CCI_CS2,Indian,903,0.044058334082365036,0.028240717947483063,0.0722990483045578
A,2016,8,CCI_CS2,Western_Pacific,458,0.11790191382169724,0.03349999710917473,0.15140190720558167
A,2016,8,CCI_CS2,Ross,1272,0.07246117293834686,0.04840119928121567,0.12086237221956253
A,2016,8,CCI_CS2,Amundsen_Bellingshausen,688,0.10149546712636948,0.04599209874868393,0.1474875658750534
B,2016,8,CCI_CS2,Western_Weddell,532,0.11515979468822479,0.07321000844240189,0.18836981058120728
B,2016,8,CCI_CS2,Eastern_Weddell,1600,0.06561708450317383,0.04643302410840988,0.1120501160621643
B,2016,8,CCI_CS2,Indian,903,0.044058334082365036,0.028240717947483063,0.0722990483045578
B,2016,8,CCI_CS2,Western_Pacific,458,0.11790191382169724,0.03349999710917473,0.15140190720558167
B,2016,8,CCI_CS2,Ross,1272,0.07246117293834686,0.04840119928121567,0.12086237221956253
B,2016,8,CCI_CS2,Amundsen_Bellingshausen,688,0.10149546712636948,0.04599209874868393,0.1474875658750534
C,2016,8,CCI_CS2,Western_Weddell,532,0.11515979468822479,0.07321000844240189,0.18836981058120728
C,2016,8,CCI_CS2,Eastern_Weddell,1600,0.06561708450317383,0.04643302410840988,0.1120501160621643
C,2016,8,CCI_CS2,Indian,903,0.044058334082365036,0.028240717947483063,0.0722990483045578
C,2016,8,CCI_CS2,Western_Pacific,458,0.11790191382169724,0.03349999710917473,0.15140190720558167
C,2016,8,CCI_CS2,Ross,1272,0.07246117293834686,0.04840119928121567,0.12086237221956253
C,2016,8,CCI_CS2,Amundsen_Bellingshausen,688,0.10149546712636948,0.04599209874868393,0.1474875658750534
D,2016,8,CCI_CS2,Western_Weddell,532,0.11515979468822479,0.07321000844240189,0.18836981058120728
D,2016,8,CCI_CS2,Eastern_Weddell,1600,0.06561708450317383,0.04643302410840988,0.1120501160621643
D,2016,8,CCI_CS2,Indian,903,0.044058334082365036,0.028240717947483063,0.0722990483045578
D,2016,8,CCI_CS2,Western_Pacific,458,0.11790191382169724,0.03349999710917473,0.15140190720558167
D,2016,8,CCI_CS2,Ross,1272,0.07246117293834686,0.04840119928121567,0.12086237221956253
D,2016,8,CCI_CS2,Amundsen_Bellingshausen,688,0.10149546712636948,0.04599209874868393,0.1474875658750534
A,2016,8,LEGOS_I_CS2,Western_Weddell,532,0.16497650742530823,0.08402558416128159,0.24879083037376404
A,2016,8,LEGOS_I_CS2,Eastern_Weddell,1600,0.09779422730207443,0.05193980783224106,0.1498536467552185
A,2016,8,LEGOS_I_CS2,Indian,903,0.058730509132146835,0.0268330667167902,0.08347167819738388
A,2016,8,LEGOS_I_CS2,Western_Pacific,458,0.1428731381893158,0.04466616362333298,0.18758924305438995
A,2016,8,LEGOS_I_CS2,Ross,1272,0.10514963418245316,0.05864414572715759,0.16418421268463135
A,2016,8,LEGOS_I_CS2,Amundsen_Bellingshausen,688,0.13675683736801147,0.06317408382892609,0.20061805844306946
B,2016,8,LEGOS_I_CS2,Western_Weddell,532,0.16497650742530823,0.07160414010286331,0.23636941611766815
B,2016,8,LEGOS_I_CS2,Eastern_Weddell,1600,0.09779422730207443,0.04426158592104912,0.14217542111873627
B,2016,8,LEGOS_I_CS2,Indian,903,0.058730509132146835,0.022866353392601013,0.07950496673583984
B,2016,8,LEGOS_I_CS2,Western_Pacific,458,0.1428731381893158,0.03806320205330849,0.18098627030849457
B,2016,8,LEGOS_I_CS2,Ross,1272,0.10514963418245316,0.04997483268380165,0.1555148959159851
B,2016,8,LEGOS_I_CS2,Amundsen_Bellingshausen,688,0.13675683736801147,0.053835105150938034,0.1912790834903717
C,2016,8,LEGOS_I_CS2,Western_Weddell,532,0.16497650742530823,0.08591000735759735,0.2508865296840668
C,2016,8,LEGOS_I_CS2,Eastern_Weddell,1600,0.09779422730207443,0.0544879324734211,0.15228216350078583
C,2016,8,LEGOS_I_CS2,Indian,903,0.058730509132146835,0.03313973918557167,0.0918702483177185
C,2016,8,LEGOS_I_CS2,Western_Pacific,458,0.1428731381893158,0.03931136429309845,0.18218448758125305
C,2016,8,LEGOS_I_CS2,Ross,1272,0.10514963418245316,0.056797537952661514,0.16194717586040497
C,2016,8,LEGOS_I_CS2,Amundsen_Bellingshausen,688,0.13675683736801147,0.053970515727996826,0.1907273679971695
D,2016,8,LEGOS_I_CS2,Western_Weddell,532,0.16497650742530823,0.07321000844240189,0.23818650841712952
D,2016,8,LEGOS_I_CS2,Eastern_Weddell,1600,0.09779422730207443,0.04643302410840988,0.14422725141048431
D,2016,8,LEGOS_I_CS2,Indian,903,0.058730509132146835,0.028240717947483063,0.0869712308049202
D,2016,8,LEGOS_I_CS2,Western_Pacific,458,0.1428731381893158,0.03349999710917473,0.17637312412261963
D,2016,8,LEGOS_I_CS2,Ross,1272,0.10514963418245316,0.04840119928121567,0.15355083346366882
D,2016,8,LEGOS_I_CS2,Amundsen_Bellingshausen,688,0.13675683736801147,0.04599209874868393,0.182748943567276
A,2016,8,LEGOS_II_CS2,Western_Weddell,532,0.16497650742530823,0.056399013847112656,0.22686177492141724
A,2016,8,LEGOS_II_CS2,Eastern_Weddell,1600,0.09779422730207443,0.04376285523176193,0.1436266303062439
A,2016,8,LEGOS_II_CS2,Indian,903,0.058730509132146835,0.04379737004637718,0.09054052829742432
A,2016,8,LEGOS_II_CS2,Western_Pacific,458,0.1428731381893158,0.04909268394112587,0.14686013758182526
A,2016,8,LEGOS_II_CS2,Ross,1272,0.10514963418245316,0.04516628012061119,0.1516658365726471
A,2016,8,LEGOS_II_CS2,Amundsen_Bellingshausen,688,0.13675683736801147,0.04640136659145355,0.17429378628730774
B,2016,8,LEGOS_II_CS2,Western_Weddell,532,0.16497650742530823,0.04806159436702728,0.21852435171604156
B,2016,8,LEGOS_II_CS2,Eastern_Weddell,1600,0.09779422730207443,0.03729343041777611,0.13715718686580658
B,2016,8,LEGOS_II_CS2,Indian,903,0.058730509132146835,0.037322841584682465,0.0840659961104393
B,2016,8,LEGOS_II_CS2,Western_Pacific,458,0.1428731381893158,0.04183535277843475,0.13960278034210205
B,2016,8,LEGOS_II_CS2,Ross,1272,0.10514963418245316,0.038489386439323425,0.14498893916606903
B,2016,8,LEGOS_II_CS2,Amundsen_Bellingshausen,688,0.13675683736801147,0.03954188898205757,0.16743430495262146
C,2016,8,LEGOS_II_CS2,Western_Weddell,532,0.16497650742530823,0.08591000735759735,0.2508865296840668
C,2016,8,LEGOS_II_CS2,Eastern_Weddell,1600,0.09779422730207443,0.0544879324734211,0.15228216350078583
C,2016,8,LEGOS_II_CS2,Indian,903,0.058730509132146835,0.03313973918557167,0.0918702483177185
C,2016,8,LEGOS_II_CS2,Western_Pacific,458,0.1428731381893158,0.03931136429309845,0.18218448758125305
C,2016,8,LEGOS_II_CS2,Ross,1272,0.10514963418245316,0.056797537952661514,0.16194717586040497
C,2016,8,LEGOS_II_CS2,Amundsen_Bellingshausen,688,0.13675683736801147,0.053970515727996826,0.1907273679971695
D,2016,8,LEGOS_II_CS2,Western_Weddell,532,0.16497650742530823,0.07321000844240189,0.23818650841712952
D,2016,8,LEGOS_II_CS2,Eastern_Weddell,1600,0.09779422730207443,0.04643302410840988,0.14422725141048431
D,2016,8,LEGOS_II_CS2,Indian,903,0.058730509132146835,0.028240717947483063,0.0869712308049202
D,2016,8,LEGOS_II_CS2,Western_Pacific,458,0.1428731381893158,0.03349999710917473,0.17637312412261963
D,2016,8,LEGOS_II_CS2,Ross,1272,0.10514963418245316,0.04840119928121567,0.15355083346366882
D,2016,8,LEGOS_II_CS2,Amundsen_Bellingshausen,688,0.13675683736801147,0.04599209874868393,0.182748943567276
A,2016,8,CSAO_CS2,Western_Weddell,532,0.15286317467689514,0.04565252736210823,0.19851572811603546
A,2016,8,CSAO_CS2,Eastern_Weddell,1600,0.1049111932516098,0.032167769968509674,0.13707897067070007
A,2016,8,CSAO_CS2,Indian,903,0.037261854857206345,0.024216512218117714,0.06147836521267891
A,2016,8,CSAO_CS2,Western_Pacific,458,0.12180638313293457,0.02759680710732937,0.1494031846523285
A,2016,8,CSAO_CS2,Ross,1272,0.09459764510393143,0.0310672540217638,0.12566488981246948
A,2016,8,CSAO_CS2,Amundsen_Bellingshausen,688,0.11180132627487183,0.031237676739692688,0.14303898811340332
B,2016,8,CSAO_CS2,Western_Weddell,532,0.15286317467689514,0.03890375420451164,0.19176694750785828
B,2016,8,CSAO_CS2,Eastern_Weddell,1600,0.1049111932516098,0.027412433177232742,0.13232362270355225
B,2016,8,CSAO_CS2,Indian,903,0.037261854857206345,0.020636603236198425,0.05789845809340477
B,2016,8,CSAO_CS2,Western_Pacific,458,0.12180638313293457,0.023517195135354996,0.14532357454299927
B,2016,8,CSAO_CS2,Ross,1272,0.09459764510393143,0.026474604383111,0.12107225507497787
B,2016,8,CSAO_CS2,Amundsen_Bellingshausen,688,0.11180132627487183,0.02661983296275139,0.1384211629629135
C,2016,8,CSAO_CS2,Western_Weddell,532,0.15286317467689514,0.08591000735759735,0.2387731969356537
C,2016,8,CSAO_CS2,Eastern_Weddell,1600,0.1049111932516098,0.0544879324734211,0.1593991219997406
C,2016,8,CSAO_CS2,Indian,903,0.037261854857206345,0.03313973918557167,0.07040158659219742
C,2016,8,CSAO_CS2,Western_Pacific,458,0.12180638313293457,0.03931136429309845,0.16111774742603302
C,2016,8,CSAO_CS2,Ross,1272,0.09459764510393143,0.056797537952661514,0.15139517188072205
C,2016,8,CSAO_CS2,Amundsen_Bellingshausen,688,0.11180132627487183,0.053970515727996826,0.16577184200286865
D,2016,8,CSAO_CS2,Western_Weddell,532,0.15286317467689514,0.07321000844240189,0.22607320547103882
D,2016,8,CSAO_CS2,Eastern_Weddell,1600,0.1049111932516098,0.04643302410840988,0.15134422481060028
D,2016,8,CSAO_CS2,Indian,903,0.037261854857206345,0.028240717947483063,0.06550256907939911
D,2016,8,CSAO_CS2,Western_Pacific,458,0.12180638313293457,0.03349999710917473,0.1553063690662384
D,2016,8,CSAO_CS2,Ross,1272,0.09459764510393143,0.04840119928121567,0.1429988443851471
D,2016,8,CSAO_CS2,Amundsen_Bellingshausen,688,0.11180132627487183,0.04599209874868393,0.15779341757297516
A,2016,8,CryoTEMPO_CS2,Western_Weddell,532,0.10284068435430527,0.08092208951711655,0.18376277387142181
A,2016,8,CryoTEMPO_CS2,Eastern_Weddell,1600,0.05148550868034363,0.05125955492258072,0.10274506360292435
A,2016,8,CryoTEMPO_CS2,Indian,903,0.03792272135615349,0.031211046501994133,0.06913376599550247
A,2016,8,CryoTEMPO_CS2,Western_Pacific,458,0.11279536038637161,0.0370136983692646,0.1498090624809265
A,2016,8,CryoTEMPO_CS2,Ross,1272,0.056659284979104996,0.05344909057021141,0.110108382999897
A,2016,8,CryoTEMPO_CS2,Amundsen_Bellingshausen,688,0.08524573594331741,0.05089998245239258,0.1361457258462906
B,2016,8,CryoTEMPO_CS2,Western_Weddell,532,0.10284068435430527,0.07330851256847382,0.1761491894721985
B,2016,8,CryoTEMPO_CS2,Eastern_Weddell,1600,0.05148550868034363,0.04643678665161133,0.09792230278253555
B,2016,8,CryoTEMPO_CS2,Indian,903,0.03792272135615349,0.028274545446038246,0.06619726866483688
B,2016,8,CryoTEMPO_CS2,Western_Pacific,458,0.11279536038637161,0.03353125602006912,0.14632660150527954
B,2016,8,CryoTEMPO_CS2,Ross,1272,0.056659284979104996,0.04842032119631767,0.10507960617542267
B,2016,8,CryoTEMPO_CS2,Amundsen_Bellingshausen,688,0.08524573594331741,0.04611104726791382,0.13135679066181183
C,2016,8,CryoTEMPO_CS2,Western_Weddell,532,0.10284068435430527,0.08081334084272385,0.1836540400981903
C,2016,8,CryoTEMPO_CS2,Eastern_Weddell,1600,0.05148550868034363,0.051255397498607635,0.10274091362953186
C,2016,8,CryoTEMPO_CS2,Indian,903,0.03792272135615349,0.03117370419204235,0.06909643113613129
C,2016,8,CryoTEMPO_CS2,Western_Pacific,458,0.11279536038637161,0.03697919473052025,0.14977456629276276
C,2016,8,CryoTEMPO_CS2,Ross,1272,0.056659284979104996,0.05342799052596092,0.11008728295564651
C,2016,8,CryoTEMPO_CS2,Amundsen_Bellingshausen,688,0.08524573594331741,0.05076868087053299,0.1360144317150116
D,2016,8,CryoTEMPO_CS2,Western_Weddell,532,0.10284068435430527,0.07321000844240189,0.17605069279670715
D,2016,8,CryoTEMPO_CS2,Eastern_Weddell,1600,0.05148550868034363,0.04643302410840988,0.09791853278875351
D,2016,8,CryoTEMPO_CS2,Indian,903,0.03792272135615349,0.028240717947483063,0.06616344302892685
D,2016,8,CryoTEMPO_CS2,Western_Pacific,458,0.11279536038637161,0.03349999710917473,0.14629535377025604
D,2016,8,CryoTEMPO_CS2,Ross,1272,0.056659284979104996,0.04840119928121567,0.10506049543619156
D,2016,8,CryoTEMPO_CS2,Amundsen_Bellingshausen,688,0.08524573594331741,0.04599209874868393,0.13123783469200134
A,2016,9,CCI_CS2,Western_Weddell,443,0.0849340483546257,0.06522819399833679,0.1501622200012207
A,2016,9,CCI_CS2,Eastern_Weddell,1479,0.0739055946469307,0.043776270002126694,0.11768186837434769
A,2016,9,CCI_CS2,Indian,1047,0.04417124390602112,0.02833462320268154,0.07250586897134781
A,2016,9,CCI_CS2,Western_Pacific,439,0.10035759955644608,0.03037305921316147,0.13073065876960754
A,2016,9,CCI_CS2,Ross,1152,0.06852047145366669,0.04443569481372833,0.11295616626739502
A,2016,9,CCI_CS2,Amundsen_Bellingshausen,685,0.10427446663379669,0.04790039733052254,0.15217486023902893
B,2016,9,CCI_CS2,Western_Weddell,443,0.0849340483546257,0.06522819399833679,0.1501622200012207
B,2016,9,CCI_CS2,Eastern_Weddell,1479,0.0739055946469307,0.043776270002126694,0.11768186837434769
B,2016,9,CCI_CS2,Indian,1047,0.04417124390602112,0.02833462320268154,0.07250586897134781
B,2016,9,CCI_CS2,Western_Pacific,439,0.10035759955644608,0.03037305921316147,0.13073065876960754
B,2016,9,CCI_CS2,Ross,1152,0.06852047145366669,0.04443569481372833,0.11295616626739502
B,2016,9,CCI_CS2,Amundsen_Bellingshausen,685,0.10427446663379669,0.04790039733052254,0.15217486023902893
C,2016,9,CCI_CS2,Western_Weddell,443,0.0849340483546257,0.06522819399833679,0.1501622200012207
C,2016,9,CCI_CS2,Eastern_Weddell,1479,0.0739055946469307,0.043776270002126694,0.11768186837434769
C,2016,9,CCI_CS2,Indian,1047,0.04417124390602112,0.02833462320268154,0.07250586897134781
C,2016,9,CCI_CS2,Western_Pacific,439,0.10035759955644608,0.03037305921316147,0.13073065876960754
C,2016,9,CCI_CS2,Ross,1152,0.06852047145366669,0.04443569481372833,0.11295616626739502
C,2016,9,CCI_CS2,Amundsen_Bellingshausen,685,0.10427446663379669,0.04790039733052254,0.15217486023902893
D,2016,9,CCI_CS2,Western_Weddell,443,0.0849340483546257,0.06522819399833679,0.1501622200012207
D,2016,9,CCI_CS2,Eastern_Weddell,1479,0.0739055946469307,0.043776270002126694,0.11768186837434769
D,2016,9,CCI_CS2,Indian,1047,0.04417124390602112,0.02833462320268154,0.07250586897134781
D,2016,9,CCI_CS2,Western_Pacific,439,0.10035759955644608,0.03037305921316147,0.13073065876960754
D,2016,9,CCI_CS2,Ross,1152,0.06852047145366669,0.04443569481372833,0.11295616626739502
D,2016,9,CCI_CS2,Amundsen_Bellingshausen,685,0.10427446663379669,0.04790039733052254,0.15217486023902893
A,2016,9,LEGOS_I_CS2,Western_Weddell,443,0.14482004940509796,0.052498672157526016,0.18509821593761444
A,2016,9,LEGOS_I_CS2,Eastern_Weddell,1479,0.11326408386230469,0.04573995620012283,0.15545621514320374
A,2016,9,LEGOS_I_CS2,Indian,1047,0.06304816156625748,0.027994995936751366,0.08719585835933685
A,2016,9,LEGOS_I_CS2,Western_Pacific,439,0.1266631931066513,0.04011726379394531,0.16365869343280792
A,2016,9,LEGOS_I_CS2,Ross,1152,0.10143105685710907,0.052441805601119995,0.1546616554260254
A,2016,9,LEGOS_I_CS2,Amundsen_Bellingshausen,685,0.14344508945941925,0.054725054651498795,0.19335304200649261
B,2016,9,LEGOS_I_CS2,Western_Weddell,443,0.14482004940509796,0.04473784193396568,0.1773373782634735
B,2016,9,LEGOS_I_CS2,Eastern_Weddell,1479,0.11326408386230469,0.03897825628519058,0.1486945003271103
B,2016,9,LEGOS_I_CS2,Indian,1047,0.06304816156625748,0.023856516927480698,0.08305737376213074
B,2016,9,LEGOS_I_CS2,Western_Pacific,439,0.1266631931066513,0.03418675810098648,0.1577281802892685
B,2016,9,LEGOS_I_CS2,Ross,1152,0.10143105685710907,0.044689372181892395,0.1469092220067978
B,2016,9,LEGOS_I_CS2,Amundsen_Bellingshausen,685,0.14344508945941925,0.04663509875535965,0.18526308238506317
C,2016,9,LEGOS_I_CS2,Western_Weddell,443,0.14482004940509796,0.07654356211423874,0.2213636338710785
C,2016,9,LEGOS_I_CS2,Eastern_Weddell,1479,0.11326408386230469,0.051370300352573395,0.16463439166545868
C,2016,9,LEGOS_I_CS2,Indian,1047,0.06304816156625748,0.03324993699789047,0.09629809856414795
C,2016,9,LEGOS_I_CS2,Western_Pacific,439,0.1266631931066513,0.03564198687672615,0.16230519115924835
C,2016,9,LEGOS_I_CS2,Ross,1152,0.10143105685710907,0.0521441213786602,0.15357518196105957
C,2016,9,LEGOS_I_CS2,Amundsen_Bellingshausen,685,0.14344508945941925,0.056209854781627655,0.1996549516916275
D,2016,9,LEGOS_I_CS2,Western_Weddell,443,0.14482004940509796,0.06522819399833679,0.21004825830459595
D,2016,9,LEGOS_I_CS2,Eastern_Weddell,1479,0.11326408386230469,0.043776270002126694,0.15704035758972168
D,2016,9,LEGOS_I_CS2,Indian,1047,0.06304816156625748,0.02833462320268154,0.09138278663158417
D,2016,9,LEGOS_I_CS2,Western_Pacific,439,0.1266631931066513,0.03037305921316147,0.15703625977039337
D,2016,9,LEGOS_I_CS2,Ross,1152,0.10143105685710907,0.04443569481372833,0.1458667516708374
D,2016,9,LEGOS_I_CS2,Amundsen_Bellingshausen,685,0.14344508945941925,0.04790039733052254,0.1913454830646515
A,2016,9,LEGOS_II_CS2,Western_Weddell,443,0.14482004940509796,0.06578858196735382,0.22078905999660492
A,2016,9,LEGOS_II_CS2,Eastern_Weddell,1479,0.11326408386230469,0.052972592413425446,0.16769206523895264
A,2016,9,LEGOS_II_CS2,Indian,1047,0.06304816156625748,0.04769809916615486,0.09661950170993805
A,2016,9,LEGOS_II_CS2,Western_Pacific,439,0.1266631931066513,0.06639263778924942,0.15059293806552887
A,2016,9,LEGOS_II_CS2,Ross,1152,0.10143105685710907,0.04630272462964058,0.15082474052906036
A,2016,9,LEGOS_II_CS2,Amundsen_Bellingshausen,685,0.14344508945941925,0.05262920260429382,0.18464073538780212
B,2016,9,LEGOS_II_CS2,Western_Weddell,443,0.14482004940509796,0.056063104420900345,0.21106360852718353
B,2016,9,LEGOS_II_CS2,Eastern_Weddell,1479,0.11326408386230469,0.04514169320464134,0.15986116230487823
B,2016,9,LEGOS_II_CS2,Indian,1047,0.06304816156625748,0.04064692184329033,0.08956833183765411
B,2016,9,LEGOS_II_CS2,Western_Pacific,439,0.1266631931066513,0.056577861309051514,0.14077815413475037
B,2016,9,LEGOS_II_CS2,Ross,1152,0.10143105685710907,0.03945782408118248,0.14397984743118286
