case,year,month,sector,variable,spread,n_products
C,2018,6,Indian,hfi,0.031040895730257034,5
C,2018,6,Indian,hfr,0.029296278953552246,5
C,2018,6,Indian,hsc,0.0043473076075315475,5
C,2018,6,Ross,hfi,0.02990257740020752,5
C,2018,6,Ross,hfr,0.026767712086439133,5
C,2018,6,Ross,hsc,0.006554979830980301,5
C,2018,6,Western_Pacific,hfi,0.026383884251117706,5
C,2018,6,Western_Pacific,hfr,0.020725339651107788,5
C,2018,6,Western_Pacific,hsc,0.005658533424139023,5
C,2018,6,Western_Weddell,hfi,0.10139739513397217,5
C,2018,6,Western_Weddell,hfr,0.09579795598983765,5
C,2018,6,Western_Weddell,hsc,0.01395280659198761,5
C,2018,7,Amundsen_Bellingshausen,hfi,0.04389984905719757,5
C,2018,7,Amundsen_Bellingshausen,hfr,0.04073382169008255,5
C,2018,7,Amundsen_Bellingshausen,hsc,0.007889237254858017,5
C,2018,7,Eastern_Weddell,hfi,0.03922314941883087,5
C,2018,7,Eastern_Weddell,hfr,0.03605712950229645,5
C,2018,7,Eastern_Weddell,hsc,0.007889173924922943,5
C,2018,7,Indian,hfi,0.024920739233493805,5
C,2018,7,Indian,hfr,0.02304081991314888,5
C,2018,7,Indian,hsc,0.004684440791606903,5
C,2018,7,Ross,hfi,0.041324883699417114,5
C,2018,7,Ross,hfr,0.03819708153605461,5
C,2018,7,Ross,hsc,0.007793903350830078,5
C,2018,7,Western_Pacific,hfi,0.03768990933895111,5
C,2018,7,Western_Pacific,hfr,0.035323366522789,5
C,2018,7,Western_Pacific,hsc,0.005896974354982376,5
C,2018,7,Western_Weddell,hfi,0.07800473272800446,5
C,2018,7,Western_Weddell,hfr,0.07252343744039536,5
C,2018,7,Western_Weddell,hsc,0.013658486306667328,5
C,2018,8,Amundsen_Bellingshausen,hfi,0.05750449001789093,5
C,2018,8,Amundsen_Bellingshausen,hfr,0.05451007932424545,5
C,2018,8,Amundsen_Bellingshausen,hsc,0.007461514323949814,5
C,2018,8,Eastern_Weddell,hfi,0.06633234024047852,5
C,2018,8,Eastern_Weddell,hfr,0.06306542456150055,5
C,2018,8,Eastern_Weddell,hsc,0.00814061239361763,5
C,2018,8,Indian,hfi,0.02841705083847046,5
C,2018,8,Indian,hfr,0.02645329385995865,5
C,2018,8,Indian,hsc,0.0048933252692222595,5
C,2018,8,Ross,hfi,0.04787353426218033,5
C,2018,8,Ross,hfr,0.044505178928375244,5
C,2018,8,Ross,hsc,0.008393380790948868,5
C,2018,8,Western_Pacific,hfi,0.03793296217918396,5
C,2018,8,Western_Pacific,hfr,0.03552574664354324,5
C,2018,8,Western_Pacific,hsc,0.005998380482196808,5
C,2018,8,Western_Weddell,hfi,0.09865613281726837,5
C,2018,8,Western_Weddell,hfr,0.09337121993303299,5
C,2018,8,Western_Weddell,hsc,0.013169124722480774,5
C,2018,9,Amundsen_Bellingshausen,hfi,0.06376233696937561,5
C,2018,9,Amundsen_Bellingshausen,hfr,0.05758582055568695,5
C,2018,9,Amundsen_Bellingshausen,hsc,0.007712207734584808,5
C,2018,9,Eastern_Weddell,hfi,0.0708024725317955,5
C,2018,9,Eastern_Weddell,hfr,0.06463828682899475,5
C,2018,9,Eastern_Weddell,hsc,0.007696818560361862,5
C,2018,9,Indian,hfi,0.039521701633930206,5
C,2018,9,Indian,hfr,0.0395217090845108,5
C,2018,9,Indian,hsc,0.004773305729031563,5
C,2018,9,Ross,hfi,0.04626636207103729,5
C,2018,9,Ross,hfr,0.04012088105082512,5
C,2018,9,Ross,hsc,0.007673442363739014,5
C,2018,9,Western_Pacific,hfi,0.03842906653881073,5
C,2018,9,Western_Pacific,hfr,0.03283892571926117,5
C,2018,9,Western_Pacific,hsc,0.005590151995420456,5
C,2018,9,Western_Weddell,hfi,0.10477837920188904,5
C,2018,9,Western_Weddell,hfr,0.09558049589395523,5
C,2018,9,Western_Weddell,hsc,0.011484779417514801,5
C,2018,10,Amundsen_Bellingshausen,hfi,0.046331986784935,5
C,2018,10,Amundsen_Bellingshausen,hfr,0.04150307923555374,5
C,2018,10,Amundsen_Bellingshausen,hsc,0.006431505084037781,5
C,2018,10,Eastern_Weddell,hfi,0.059686824679374695,5
C,2018,10,Eastern_Weddell,hfr,0.05558984726667404,5
C,2018,10,Eastern_Weddell,hsc,0.005456659942865372,5
C,2018,10,Indian,hfi,0.06224529817700386,5
C,2018,10,Indian,hfr,0.062245297245681286,5
C,2018,10,Indian,hsc,0.00359443761408329,5
C,2018,10,Ross,hfi,0.036935798823833466,5
C,2018,10,Ross,hfr,0.03277551382780075,5
C,2018,10,Ross,hsc,0.00554097443819046,5
C,2018,10,Western_Pacific,hfi,0.05362444370985031,5
C,2018,10,Western_Pacific,hfr,0.053624436259269714,5
C,2018,10,Western_Pacific,hsc,0.004162183031439781,5
C,2018,10,Western_Weddell,hfi,0.08135370910167694,5
C,2018,10,Western_Weddell,hfr,0.0794556513428688,5
C,2018,10,Western_Weddell,hsc,0.007883090525865555,5
D,2013,5,Amundsen_Bellingshausen,hfi,0.03266439586877823,5
D,2013,5,Amundsen_Bellingshausen,hfr,0.03266439959406853,5
D,2013,5,Amundsen_Bellingshausen,hsc,0.0,5
D,2013,5,Eastern_Weddell,hfi,0.04332417994737625,5
D,2013,5,Eastern_Weddell,hfr,0.043324172496795654,5
D,2013,5,Eastern_Weddell,hsc,0.0,5
D,2013,5,Indian,hfi,0.030037187039852142,5
D,2013,5,Indian,hfr,0.030037175863981247,5
D,2013,5,Indian,hsc,0.0,5
D,2013,5,Ross,hfi,0.04141147434711456,5
D,2013,5,Ross,hfr,0.04141147807240486,5
D,2013,5,Ross,hsc,0.0,5
D,2013,5,Western_Pacific,hfi,0.05379214882850647,5
D,2013,5,Western_Pacific,hfr,0.05379214882850647,5
D,2013,5,Western_Pacific,hsc,0.0,5
D,2013,5,Western_Weddell,hfi,0.0720481425523758,5
D,2013,5,Western_Weddell,hfr,0.0720481425523758,5
D,2013,5,Western_Weddell,hsc,0.0,5
D,2013,6,Amundsen_Bellingshausen,hfi,0.033846043050289154,5
D,2013,6,Amundsen_Bellingshausen,hfr,0.033846043050289154,5
D,2013,6,Amundsen_Bellingshausen,hsc,0.0,5
D,2013,6,Eastern_Weddell,hfi,0.05190274864435196,5
D,2013,6,Eastern_Weddell,hfr,0.05190274119377136,5
D,2013,6,Eastern_Weddell,hsc,0.0,5
D,2013,6,Indian,hfi,0.028095915913581848,5
D,2013,6,Indian,hfr,0.028095923364162445,5
D,2013,6,Indian,hsc,0.0,5
D,2013,6,Ross,hfi,0.039902620017528534,5
D,2013,6,Ross,hfr,0.03990263491868973,5
D,2013,6,Ross,hsc,0.0,5
D,2013,6,Western_Pacific,hfi,0.050106704235076904,5
D,2013,6,Western_Pacific,hfr,0.050106726586818695,5
D,2013,6,Western_Pacific,hsc,0.0,5
D,2013,6,Western_Weddell,hfi,0.07694950699806213,5
D,2013,6,Western_Weddell,hfr,0.07694948464632034,5
D,2013,6,Western_Weddell,hsc,0.0,5
D,2013,7,Amundsen_Bellingshausen,hfi,0.0390511080622673,5
D,2013,7,Amundsen_Bellingshausen,hfr,0.039051104336977005,5
D,2013,7,Amundsen_Bellingshausen,hsc,0.0,5
D,2013,7,Eastern_Weddell,hfi,0.06001134216785431,5
D,2013,7,Eastern_Weddell,hfr,0.06001133844256401,5
D,2013,7,Eastern_Weddell,hsc,0.0,5
D,2013,7,Indian,hfi,0.0352851040661335,5
D,2013,7,Indian,hfr,0.0352851003408432,5
D,2013,7,Indian,hsc,0.0,5
D,2013,7,Ross,hfi,0.04234827309846878,5
D,2013,7,Ross,hfr,0.04234827309846878,5
D,2013,7,Ross,hsc,0.0,5
D,2013,7,Western_Pacific,hfi,0.06159992516040802,5
D,2013,7,Western_Pacific,hfr,0.06159990280866623,5
D,2013,7,Western_Pacific,hsc,0.0,5
D,2013,7,Western_Weddell,hfi,0.1003781110048294,5
D,2013,7,Western_Weddell,hfr,0.1003781259059906,5
D,2013,7,Western_Weddell,hsc,0.0,5
D,2013,8,Amundsen_Bellingshausen,hfi,0.05280796438455582,5
D,2013,8,Amundsen_Bellingshausen,hfr,0.052807971835136414,5
D,2013,8,Amundsen_Bellingshausen,hsc,0.0,5
D,2013,8,Eastern_Weddell,hfi,0.06293320655822754,5
D,2013,8,Eastern_Weddell,hfr,0.06293321400880814,5
D,2013,8,Eastern_Weddell,hsc,0.0,5
D,2013,8,Indian,hfi,0.03679722547531128,5
D,2013,8,Indian,hfr,0.03679722920060158,5
D,2013,8,Indian,hsc,0.0,5
D,2013,8,Ross,hfi,0.04293312132358551,5
D,2013,8,Ross,hfr,0.04293311387300491,5
D,2013,8,Ross,hsc,0.0,5
D,2013,8,Western_Pacific,hfi,0.04183182120323181,5
D,2013,8,Western_Pacific,hfr,0.04183182865381241,5
D,2013,8,Western_Pacific,hsc,0.0,5
D,2013,8,Western_Weddell,hfi,0.11155581474304199,5
D,2013,8,Western_Weddell,hfr,0.11155582964420319,5
D,2013,8,Western_Weddell,hsc,0.0,5
D,2013,9,Amundsen_Bellingshausen,hfi,0.06309949606657028,5
D,2013,9,Amundsen_Bellingshausen,hfr,0.06309946998953819,5
D,2013,9,Amundsen_Bellingshausen,hsc,0.0,5
D,2013,9,Eastern_Weddell,hfi,0.07817930728197098,5
D,2013,9,Eastern_Weddell,hfr,0.0780760869383812,5
D,2013,9,Eastern_Weddell,hsc,0.0,5
D,2013,9,Indian,hfi,0.03598979115486145,5
D,2013,9,Indian,hfr,0.03598979115486145,5
D,2013,9,Indian,hsc,0.0,5
D,2013,9,Ross,hfi,0.047787562012672424,5
D,2013,9,Ross,hfr,0.04778755456209183,5
D,2013,9,Ross,hsc,0.0,5
D,2013,9,Western_Pacific,hfi,0.05883999168872833,5
D,2013,9,Western_Pacific,hfr,0.058839984238147736,5
D,2013,9,Western_Pacific,hsc,0.0,5
D,2013,9,Western_Weddell,hfi,0.11705346405506134,5
D,2013,9,Western_Weddell,hfr,0.11705344915390015,5
D,2013,9,Western_Weddell,hsc,0.0,5
D,2013,10,Amundsen_Bellingshausen,hfi,0.07724285125732422,5
D,2013,10,Amundsen_Bellingshausen,hfr,0.07724284753203392,5
D,2013,10,Amundsen_Bellingshausen,hsc,0.0,5
D,2013,10,Eastern_Weddell,hfi,0.10026156157255173,5
D,2013,10,Eastern_Weddell,hfr,0.10026156902313232,5
D,2013,10,Eastern_Weddell,hsc,0.0,5
D,2013,10,Indian,hfi,0.07109569013118744,5
D,2013,10,Indian,hfr,0.07109568966552615,5
D,2013,10,Indian,hsc,0.0,5
D,2013,10,Ross,hfi,0.04633186012506485,5
D,2013,10,Ross,hfr,0.04633183032274246,5
D,2013,10,Ross,hsc,0.0,5
D,2013,10,Western_Pacific,hfi,0.08988127112388611,5
D,2013,10,Western_Pacific,hfr,0.0898812860250473,5
D,2013,10,Western_Pacific,hsc,0.0,5
D,2013,10,Western_Weddell,hfi,0.12377898395061493,5
D,2013,10,Western_Weddell,hfr,0.12377898395061493,5
D,2013,10,Western_Weddell,hsc,0.0,5
D,2014,5,Amundsen_Bellingshausen,hfi,0.03157735615968704,5
D,2014,5,Amundsen_Bellingshausen,hfr,0.03157736733555794,5
D,2014,5,Amundsen_Bellingshausen,hsc,0.0,5
D,2014,5,Eastern_Weddell,hfi,0.04317096620798111,5
D,2014,5,Eastern_Weddell,hfr,0.043080344796180725,5
D,2014,5,Eastern_Weddell,hsc,0.0,5
D,2014,5,Indian,hfi,0.034814514219760895,5
D,2014,5,Indian,hfr,0.034814514219760895,5
D,2014,5,Indian,hsc,0.0,5
D,2014,5,Ross,hfi,0.030091457068920135,5
D,2014,5,Ross,hfr,0.030091453343629837,5
D,2014,5,Ross,hsc,0.0,5
D,2014,5,Western_Pacific,hfi,0.035316430032253265,5
D,2014,5,Western_Pacific,hfr,0.035316430032253265,5
D,2014,5,Western_Pacific,hsc,0.0,5
D,2014,5,Western_Weddell,hfi,0.09670685231685638,5
D,2014,5,Western_Weddell,hfr,0.09670688211917877,5
D,2014,5,Western_Weddell,hsc,0.0,5
D,2014,6,Amundsen_Bellingshausen,hfi,0.04648955166339874,5
D,2014,6,Amundsen_Bellingshausen,hfr,0.04648954048752785,5
D,2014,6,Amundsen_Bellingshausen,hsc,0.0,5
D,2014,6,Eastern_Weddell,hfi,0.042612381279468536,5
D,2014,6,Eastern_Weddell,hfr,0.04261239245533943,5
D,2014,6,Eastern_Weddell,hsc,0.0,5
D,2014,6,Indian,hfi,0.022911418229341507,5
D,2014,6,Indian,hfr,0.02291141077876091,5
D,2014,6,Indian,hsc,0.0,5
D,2014,6,Ross,hfi,0.04117796570062637,5
D,2014,6,Ross,hfr,0.041177958250045776,5
D,2014,6,Ross,hsc,0.0,5
D,2014,6,Western_Pacific,hfi,0.035280078649520874,5
D,2014,6,Western_Pacific,hfr,0.03528008610010147,5
D,2014,6,Western_Pacific,hsc,0.0,5
D,2014,6,Western_Weddell,hfi,0.082493856549263,5
D,2014,6,Western_Weddell,hfr,0.08249383419752121,5
D,2014,6,Western_Weddell,hsc,0.0,5
D,2014,7,Amundsen_Bellingshausen,hfi,0.04571349173784256,5
D,2014,7,Amundsen_Bellingshausen,hfr,0.04571348801255226,5
D,2014,7,Amundsen_Bellingshausen,hsc,0.0,5
D,2014,7,Eastern_Weddell,hfi,0.05869688093662262,5
D,2014,7,Eastern_Weddell,hfr,0.058696869760751724,5
D,2014,7,Eastern_Weddell,hsc,0.0,5
D,2014,7,Indian,hfi,0.024675756692886353,5
D,2014,7,Indian,hfr,0.024675756692886353,5
D,2014,7,Indian,hsc,0.0,5
D,2014,7,Ross,hfi,0.044487908482551575,5
D,2014,7,Ross,hfr,0.044487908482551575,5
D,2014,7,Ross,hsc,0.0,5
D,2014,7,Western_Pacific,hfi,0.03349795937538147,5
D,2014,7,Western_Pacific,hfr,0.03349795937538147,5
D,2014,7,Western_Pacific,hsc,0.0,5
D,2014,7,Western_Weddell,hfi,0.07744494080543518,5
D,2014,7,Western_Weddell,hfr,0.07744494825601578,5
D,2014,7,Western_Weddell,hsc,0.0,5
D,2014,8,Amundsen_Bellingshausen,hfi,0.05125360190868378,5
D,2014,8,Amundsen_Bellingshausen,hfr,0.05125361680984497,5
D,2014,8,Amundsen_Bellingshausen,hsc,0.0,5
D,2014,8,Eastern_Weddell,hfi,0.06659626215696335,5
D,2014,8,Eastern_Weddell,hfr,0.06659624725580215,5
D,2014,8,Eastern_Weddell,hsc,0.0,5
D,2014,8,Indian,hfi,0.02812858670949936,5
D,2014,8,Indian,hfr,0.02812858670949936,5
D,2014,8,Indian,hsc,0.0,5
D,2014,8,Ross,hfi,0.0511028915643692,5
D,2014,8,Ross,hfr,0.05110287666320801,5
D,2014,8,Ross,hsc,0.0,5
D,2014,8,Western_Pacific,hfi,0.03605590760707855,5
D,2014,8,Western_Pacific,hfr,0.036055922508239746,5
D,2014,8,Western_Pacific,hsc,0.0,5
D,2014,8,Western_Weddell,hfi,0.06937748193740845,5
D,2014,8,Western_Weddell,hfr,0.06937748193740845,5
D,2014,8,Western_Weddell,hsc,0.0,5
D,2014,9,Amundsen_Bellingshausen,hfi,0.04598766565322876,5
D,2014,9,Amundsen_Bellingshausen,hfr,0.045987650752067566,5
D,2014,9,Amundsen_Bellingshausen,hsc,0.0,5
D,2014,9,Eastern_Weddell,hfi,0.07284390926361084,5
D,2014,9,Eastern_Weddell,hfr,0.07284393161535263,5
D,2014,9,Eastern_Weddell,hsc,0.0,5
D,2014,9,Indian,hfi,0.027483254671096802,5
D,2014,9,Indian,hfr,0.0274832621216774,5
D,2014,9,Indian,hsc,0.0,5
D,2014,9,Ross,hfi,0.06724967062473297,5
D,2014,9,Ross,hfr,0.06724966317415237,5
D,2014,9,Ross,hsc,0.0,5
D,2014,9,Western_Pacific,hfi,0.03875543177127838,5
D,2014,9,Western_Pacific,hfr,0.038755424320697784,5
D,2014,9,Western_Pacific,hsc,0.0,5
D,2014,9,Western_Weddell,hfi,0.06496790051460266,5
D,2014,9,Western_Weddell,hfr,0.06496787816286087,5
D,2014,9,Western_Weddell,hsc,0.0,5
D,2014,10,Amundsen_Bellingshausen,hfi,0.06976666301488876,5
D,2014,10,Amundsen_Bellingshausen,hfr,0.06976666301488876,5
D,2014,10,Amundsen_Bellingshausen,hsc,0.0,5
D,2014,10,Eastern_Weddell,hfi,0.08539983630180359,5
D,2014,10,Eastern_Weddell,hfr,0.0853998214006424,5
D,2014,10,Eastern_Weddell,hsc,0.0,5
D,2014,10,Indian,hfi,0.06160376965999603,5
D,2014,10,Indian,hfr,0.06160375941544771,5
D,2014,10,Indian,hsc,0.0,5
D,2014,10,Ross,hfi,0.05815885215997696,5
D,2014,10,Ross,hfr,0.05815884470939636,5
D,2014,10,Ross,hsc,0.0,5
D,2014,10,Western_Pacific,hfi,0.06362830847501755,5
D,2014,10,Western_Pacific,hfr,0.06362832337617874,5
D,2014,10,Western_Pacific,hsc,0.0,5
D,2014,10,Western_Weddell,hfi,0.08470864593982697,5
D,2014,10,Western_Weddell,hfr,0.08470867574214935,5
D,2014,10,Western_Weddell,hsc,0.0,5
D,2015,5,Amundsen_Bellingshausen,hfi,0.03984861820936203,5
D,2015,5,Amundsen_Bellingshausen,hfr,0.03984861075878143,5
D,2015,5,Amundsen_Bellingshausen,hsc,0.0,5
D,2015,5,Eastern_Weddell,hfi,0.046288467943668365,5
D,2015,5,Eastern_Weddell,hfr,0.04628847539424896,5
D,2015,5,Eastern_Weddell,hsc,0.0,5
D,2015,5,Indian,hfi,0.023081928491592407,5
D,2015,5,Indian,hfr,0.023081935942173004,5
D,2015,5,Indian,hsc,0.0,5
D,2015,5,Ross,hfi,0.033854104578495026,5
D,2015,5,Ross,hfr,0.033854104578495026,5
D,2015,5,Ross,hsc,0.0,5
D,2015,5,Western_Pacific,hfi,0.029504455626010895,5
D,2015,5,Western_Pacific,hfr,0.02950447052717209,5
D,2015,5,Western_Pacific,hsc,0.0,5
D,2015,5,Western_Weddell,hfi,0.09695743024349213,5
D,2015,5,Western_Weddell,hfr,0.09695738554000854,5
D,2015,5,Western_Weddell,hsc,0.0,5
D,2015,6,Amundsen_Bellingshausen,hfi,0.041038163006305695,5
D,2015,6,Amundsen_Bellingshausen,hfr,0.041038163006305695,5
D,2015,6,Amundsen_Bellingshausen,hsc,0.0,5
D,2015,6,Eastern_Weddell,hfi,0.04711689054965973,5
D,2015,6,Eastern_Weddell,hfr,0.04711688682436943,5
D,2015,6,Eastern_Weddell,hsc,0.0,5
D,2015,6,Indian,hfi,0.02341703325510025,5
D,2015,6,Indian,hfr,0.023417044430971146,5
D,2015,6,Indian,hsc,0.0,5
D,2015,6,Ross,hfi,0.049285247921943665,5
D,2015,6,Ross,hfr,0.04928523674607277,5
D,2015,6,Ross,hsc,0.0,5
D,2015,6,Western_Pacific,hfi,0.028144247829914093,5
D,2015,6,Western_Pacific,hfr,0.0281442329287529,5
D,2015,6,Western_Pacific,hsc,0.0,5
D,2015,6,Western_Weddell,hfi,0.08706952631473541,5
D,2015,6,Western_Weddell,hfr,0.08706950396299362,5
D,2015,6,Western_Weddell,hsc,0.0,5
D,2015,7,Amundsen_Bellingshausen,hfi,0.0427083820104599,5
D,2015,7,Amundsen_Bellingshausen,hfr,0.0427083745598793,5
D,2015,7,Amundsen_Bellingshausen,hsc,0.0,5
D,2015,7,Eastern_Weddell,hfi,0.06469618529081345,5
D,2015,7,Eastern_Weddell,hfr,0.06469620019197464,5
D,2015,7,Eastern_Weddell,hsc,0.0,5
D,2015,7,Indian,hfi,0.02964264154434204,5
D,2015,7,Indian,hfr,0.029642637819051743,5
D,2015,7,Indian,hsc,0.0,5
D,2015,7,Ross,hfi,0.0479545071721077,5
D,2015,7,Ross,hfr,0.04795452207326889,5
D,2015,7,Ross,hsc,0.0,5
D,2015,7,Western_Pacific,hfi,0.023808971047401428,5
D,2015,7,Western_Pacific,hfr,0.023808971047401428,5
D,2015,7,Western_Pacific,hsc,0.0,5
D,2015,7,Western_Weddell,hfi,0.0822497308254242,5
D,2015,7,Western_Weddell,hfr,0.08224974572658539,5
D,2015,7,Western_Weddell,hsc,0.0,5
D,2015,8,Amundsen_Bellingshausen,hfi,0.05642738193273544,5
D,2015,8,Amundsen_Bellingshausen,hfr,0.05642738938331604,5
D,2015,8,Amundsen_Bellingshausen,hsc,0.0,5
D,2015,8,Eastern_Weddell,hfi,0.07321019470691681,5
D,2015,8,Eastern_Weddell,hfr,0.0732102021574974,5
D,2015,8,Eastern_Weddell,hsc,0.0,5
D,2015,8,Indian,hfi,0.03661035746335983,5
D,2015,8,Indian,hfr,0.036610350012779236,5
D,2015,8,Indian,hsc,0.0,5
D,2015,8,Ross,hfi,0.04121847450733185,5
D,2015,8,Ross,hfr,0.04121846705675125,5
D,2015,8,Ross,hsc,0.0,5
D,2015,8,Western_Pacific,hfi,0.050568871200084686,5
D,2015,8,Western_Pacific,hfr,0.05056887865066528,5
D,2015,8,Western_Pacific,hsc,0.0,5
D,2015,8,Western_Weddell,hfi,0.09207600355148315,5
D,2015,8,Western_Weddell,hfr,0.09207600355148315,5
D,2015,8,Western_Weddell,hsc,0.0,5
D,2015,9,Amundsen_Bellingshausen,hfi,0.05439319461584091,5
D,2015,9,Amundsen_Bellingshausen,hfr,0.054393187165260315,5
D,2015,9,Amundsen_Bellingshausen,hsc,0.0,5
D,2015,9,Eastern_Weddell,hfi,0.06975703686475754,5
D,2015,9,Eastern_Weddell,hfr,0.06975704431533813,5
D,2015,9,Eastern_Weddell,hsc,0.0,5
D,2015,9,Indian,hfi,0.04643196612596512,5
D,2015,9,Indian,hfr,0.04643196985125542,5
D,2015,9,Indian,hsc,0.0,5
D,2015,9,Ross,hfi,0.038237206637859344,5
D,2015,9,Ross,hfr,0.038237206637859344,5
D,2015,9,Ross,hsc,0.0,5
D,2015,9,Western_Pacific,hfi,0.047168925404548645,5
D,2015,9,Western_Pacific,hfr,0.04716891795396805,5
D,2015,9,Western_Pacific,hsc,0.0,5
D,2015,9,Western_Weddell,hfi,0.07795560359954834,5
D,2015,9,Western_Weddell,hfr,0.07795558124780655,5
D,2015,9,Western_Weddell,hsc,0.0,5
D,2015,10,Amundsen_Bellingshausen,hfi,0.04347820580005646,5
D,2015,10,Amundsen_Bellingshausen,hfr,0.04347819834947586,5
D,2015,10,Amundsen_Bellingshausen,hsc,0.0,5
D,2015,10,Eastern_Weddell,hfi,0.06721203029155731,5
D,2015,10,Eastern_Weddell,hfr,0.06721201911568642,5
D,2015,10,Eastern_Weddell,hsc,0.0,5
D,2015,10,Indian,hfi,0.03597267344594002,5
D,2015,10,Indian,hfr,0.035972679033875465,5
D,2015,10,Indian,hsc,0.0,5
D,2015,10,Ross,hfi,0.037686318159103394,5
D,2015,10,Ross,hfr,0.0376863107085228,5
D,2015,10,Ross,hsc,0.0,5
D,2015,10,Western_Pacific,hfi,0.04605948179960251,5
D,2015,10,Western_Pacific,hfr,0.04605948552489281,5
D,2015,10,Western_Pacific,hsc,0.0,5
D,2015,10,Western_Weddell,hfi,0.08737051486968994,5
D,2015,10,Western_Weddell,hfr,0.08737051486968994,5
D,2015,10,Western_Weddell,hsc,0.0,5
D,2016,5,Amundsen_Bellingshausen,hfi,0.025062255561351776,5
D,2016,5,Amundsen_Bellingshausen,hfr,0.025062255561351776,5
D,2016,5,Amundsen_Bellingshausen,hsc,0.0,5
D,2016,5,Eastern_Weddell,hfi,0.03241299092769623,5
D,2016,5,Eastern_Weddell,hfr,0.032412994652986526,5
D,2016,5,Eastern_Weddell,hsc,0.0,5
D,2016,5,Indian,hfi,0.024562306702136993,5
D,2016,5,Indian,hfr,0.024562310427427292,5
D,2016,5,Indian,hsc,0.0,5
D,2016,5,Ross,hfi,0.025575831532478333,5
D,2016,5,Ross,hfr,0.02557583525776863,5
D,2016,5,Ross,hsc,0.0,5
D,2016,5,Western_Pacific,hfi,0.0178694948554039,5
D,2016,5,Western_Pacific,hfr,0.017869509756565094,5
D,2016,5,Western_Pacific,hsc,0.0,5
D,2016,5,Western_Weddell,hfi,0.06914862990379333,5
D,2016,5,Western_Weddell,hfr,0.06914862245321274,5
D,2016,5,Western_Weddell,hsc,0.0,5
D,2016,6,Amundsen_Bellingshausen,hfi,0.061920665204524994,5
D,2016,6,Amundsen_Bellingshausen,hfr,0.06192069500684738,5
D,2016,6,Amundsen_Bellingshausen,hsc,0.0,5
D,2016,6,Eastern_Weddell,hfi,0.037735357880592346,5
D,2016,6,Eastern_Weddell,hfr,0.03773534670472145,5
D,2016,6,Eastern_Weddell,hsc,0.0,5
D,2016,6,Indian,hfi,0.02345232665538788,5
D,2016,6,Indian,hfr,0.02345232665538788,5
D,2016,6,Indian,hsc,0.0,5
D,2016,6,Ross,hfi,0.04003467410802841,5
D,2016,6,Ross,hfr,0.04003468528389931,5
D,2016,6,Ross,hsc,0.0,5
D,2016,6,Western_Pacific,hfi,0.029171697795391083,5
D,2016,6,Western_Pacific,hfr,0.029171712696552277,5
D,2016,6,Western_Pacific,hsc,0.0,5
D,2016,6,Western_Weddell,hfi,0.06384432315826416,5
D,2016,6,Western_Weddell,hfr,0.06384430825710297,5
D,2016,6,Western_Weddell,hsc,0.0,5
D,2016,7,Amundsen_Bellingshausen,hfi,0.04260949045419693,5
D,2016,7,Amundsen_Bellingshausen,hfr,0.042609475553035736,5
D,2016,7,Amundsen_Bellingshausen,hsc,0.0,5
D,2016,7,Eastern_Weddell,hfi,0.051192738115787506,5
D,2016,7,Eastern_Weddell,hfr,0.05119273066520691,5
D,2016,7,Eastern_Weddell,hsc,0.0,5
D,2016,7,Indian,hfi,0.025837749242782593,5
D,2016,7,Indian,hfr,0.025837764143943787,5
D,2016,7,Indian,hsc,0.0,5
D,2016,7,Ross,hfi,0.03609028458595276,5
D,2016,7,Ross,hfr,0.036090265959501266,5
D,2016,7,Ross,hsc,0.0,5
D,2016,7,Western_Pacific,hfi,0.03045259416103363,5
D,2016,7,Western_Pacific,hfr,0.030452601611614227,5
D,2016,7,Western_Pacific,hsc,0.0,5
D,2016,7,Western_Weddell,hfi,0.06622907519340515,5
D,2016,7,Western_Weddell,hfr,0.06622906774282455,5
D,2016,7,Western_Weddell,hsc,0.0,5
D,2016,8,Amundsen_Bellingshausen,hfi,0.05151110887527466,5
D,2016,8,Amundsen_Bellingshausen,hfr,0.05151110142469406,5
D,2016,8,Amundsen_Bellingshausen,hsc,0.0,5
D,2016,8,Eastern_Weddell,hfi,0.05342569202184677,5
D,2016,8,Eastern_Weddell,hfr,0.053425684571266174,5
D,2016,8,Eastern_Weddell,hsc,0.0,5
D,2016,8,Indian,hfi,0.021468661725521088,5
D,2016,8,Indian,hfr,0.02146865427494049,5
D,2016,8,Indian,hsc,0.0,5
D,2016,8,Ross,hfi,0.048490338027477264,5
D,2016,8,Ross,hfr,0.04849034920334816,5
D,2016,8,Ross,hsc,0.0,5
D,2016,8,Western_Pacific,hfi,0.030077770352363586,5
D,2016,8,Western_Pacific,hfr,0.030077777802944183,5
D,2016,8,Western_Pacific,hsc,0.0,5
D,2016,8,Western_Weddell,hfi,0.06213581562042236,5
D,2016,8,Western_Weddell,hfr,0.06213582307100296,5
D,2016,8,Western_Weddell,hsc,0.0,5
D,2016,9,Amundsen_Bellingshausen,hfi,0.05242973566055298,5
D,2016,9,Amundsen_Bellingshausen,hfr,0.05242972820997238,5
D,2016,9,Amundsen_Bellingshausen,hsc,0.0,5
D,2016,9,Eastern_Weddell,hfi,0.06469370424747467,5
D,2016,9,Eastern_Weddell,hfr,0.06469369679689407,5
D,2016,9,Eastern_Weddell,hsc,0.0,5
D,2016,9,Indian,hfi,0.03469957038760185,5
D,2016,9,Indian,hfr,0.034699564799666405,5
